FirstName,LastName,Start,Finish,TimeStart,TimeFinish
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-09 07:46:01,2014-01-09 07:48:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-09 08:02:01,2014-01-09 08:07:12
Felix,Resumir,Gastech,Brew've Been Served,2014-01-09 12:33:01,2014-01-09 12:36:42
Felix,Resumir,Brew've Been Served,Gastech,2014-01-09 13:59:01,2014-01-09 14:02:42
Felix,Resumir,Gastech,Guy's Gyros,2014-01-09 17:34:01,2014-01-09 17:38:16
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-09 19:15:01,2014-01-09 19:16:10
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-09 20:21:01,2014-01-09 20:22:10
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-10 07:38:01,2014-01-10 07:40:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-10 08:10:01,2014-01-10 08:15:12
Felix,Resumir,Gastech,Albert's Fine Clothing,2014-01-10 12:17:01,2014-01-10 12:26:27
Felix,Resumir,Albert's Fine Clothing,Gastech,2014-01-10 14:08:01,2014-01-10 14:17:26
Felix,Resumir,Gastech,Gastech,2014-01-10 14:40:01,2014-01-10 14:40:01
Felix,Resumir,Gastech,Guy's Gyros,2014-01-10 17:29:01,2014-01-10 17:33:16
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-10 19:08:01,2014-01-10 19:08:58
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-10 20:12:01,2014-01-10 20:12:58
Felix,Resumir,Guy's Gyros,Roberts and Sons,2014-01-11 12:52:01,2014-01-11 13:02:07
Felix,Resumir,Roberts and Sons,Guy's Gyros,2014-01-11 14:28:01,2014-01-11 14:37:58
Felix,Resumir,Guy's Gyros,Guy's Gyros,2014-01-11 15:22:01,2014-01-11 15:22:01
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-11 18:52:01,2014-01-11 18:53:10
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-11 20:29:01,2014-01-11 20:30:10
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-12 11:32:01,2014-01-12 11:32:55
Felix,Resumir,Brew've Been Served,Brew've Been Served,2014-01-12 12:26:01,2014-01-12 12:26:01
Felix,Resumir,Brew've Been Served,Ahaggo Museum,2014-01-12 13:35:01,2014-01-12 13:42:59
Felix,Resumir,Ahaggo Museum,Guy's Gyros,2014-01-12 18:58:01,2014-01-12 19:05:00
Felix,Resumir,Guy's Gyros,Guy's Gyros,2014-01-12 19:19:01,2014-01-12 19:19:01
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-13 07:48:01,2014-01-13 07:50:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-13 08:23:01,2014-01-13 08:28:12
Felix,Resumir,Gastech,Brew've Been Served,2014-01-13 12:27:01,2014-01-13 12:31:01
Felix,Resumir,Brew've Been Served,Gastech,2014-01-13 14:14:01,2014-01-13 14:17:42
Felix,Resumir,Gastech,Guy's Gyros,2014-01-13 17:39:01,2014-01-13 17:43:16
Felix,Resumir,Guy's Gyros,Ouzeri Elian,2014-01-13 19:05:01,2014-01-13 19:12:03
Felix,Resumir,Ouzeri Elian,Guy's Gyros,2014-01-13 20:52:01,2014-01-13 21:01:01
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-14 07:36:01,2014-01-14 07:38:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-14 08:24:01,2014-01-14 08:29:12
Felix,Resumir,Gastech,Albert's Fine Clothing,2014-01-14 12:23:01,2014-01-14 12:32:27
Felix,Resumir,Albert's Fine Clothing,Gastech,2014-01-14 14:00:01,2014-01-14 14:09:27
Felix,Resumir,Gastech,Guy's Gyros,2014-01-14 17:30:01,2014-01-14 17:34:16
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-14 19:02:01,2014-01-14 19:06:01
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-14 20:53:01,2014-01-14 20:54:10
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-15 07:46:01,2014-01-15 07:48:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-15 08:20:01,2014-01-15 08:25:12
Felix,Resumir,Gastech,Roberts and Sons,2014-01-15 12:19:01,2014-01-15 12:27:26
Felix,Resumir,Roberts and Sons,Gastech,2014-01-15 14:24:01,2014-01-15 14:32:26
Felix,Resumir,Gastech,Guy's Gyros,2014-01-15 17:17:01,2014-01-15 17:21:16
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-16 07:35:01,2014-01-16 07:37:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-16 08:07:01,2014-01-16 08:12:12
Felix,Resumir,Gastech,Roberts and Sons,2014-01-16 12:14:01,2014-01-16 12:22:17
Felix,Resumir,Roberts and Sons,Gastech,2014-01-16 14:00:01,2014-01-16 14:08:17
Felix,Resumir,Gastech,Guy's Gyros,2014-01-16 17:25:01,2014-01-16 17:29:16
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-16 18:49:01,2014-01-16 18:49:58
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-16 20:15:01,2014-01-16 20:15:58
Felix,Resumir,Guy's Gyros,Katerina's Café,2014-01-17 07:40:01,2014-01-17 07:42:23
Felix,Resumir,Katerina's Café,Gastech,2014-01-17 08:23:01,2014-01-17 08:28:12
Felix,Resumir,Gastech,Brew've Been Served,2014-01-17 12:34:01,2014-01-17 12:37:42
Felix,Resumir,Brew've Been Served,Gastech,2014-01-17 13:58:01,2014-01-17 14:01:42
Felix,Resumir,Gastech,Guy's Gyros,2014-01-17 17:39:01,2014-01-17 17:43:16
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-17 19:16:01,2014-01-17 19:16:58
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-17 19:49:01,2014-01-17 19:49:58
Felix,Resumir,Guy's Gyros,Roberts and Sons,2014-01-18 12:54:01,2014-01-18 13:04:08
Felix,Resumir,Roberts and Sons,Guy's Gyros,2014-01-18 14:18:01,2014-01-18 14:28:07
Felix,Resumir,Guy's Gyros,Guy's Gyros,2014-01-18 15:13:01,2014-01-18 15:13:01
Felix,Resumir,Guy's Gyros,General Grocer,2014-01-18 18:43:01,2014-01-18 18:52:02
Felix,Resumir,General Grocer,General Grocer,2014-01-18 19:04:01,2014-01-18 19:04:01
Felix,Resumir,General Grocer,Guy's Gyros,2014-01-18 20:14:01,2014-01-18 20:23:02
Felix,Resumir,Guy's Gyros,Guy's Gyros,2014-01-18 20:34:01,2014-01-18 20:34:01
Felix,Resumir,Guy's Gyros,Roberts and Sons,2014-01-19 13:10:01,2014-01-19 13:20:06
Felix,Resumir,Roberts and Sons,Roberts and Sons,2014-01-19 13:26:01,2014-01-19 13:26:01
Felix,Resumir,Roberts and Sons,Guy's Gyros,2014-01-19 14:23:01,2014-01-19 14:33:06
Felix,Resumir,Guy's Gyros,Guy's Gyros,2014-01-19 15:15:01,2014-01-19 15:15:01
Felix,Resumir,Guy's Gyros,Brew've Been Served,2014-01-19 19:02:01,2014-01-19 19:02:58
Felix,Resumir,Brew've Been Served,Guy's Gyros,2014-01-19 20:56:01,2014-01-19 20:56:55
Sten,Sanjorge Jr.,Chostus Hotel,Hallowed Grounds,2014-01-17 07:31:01,2014-01-17 07:36:23
Sten,Sanjorge Jr.,Hallowed Grounds,Gastech,2014-01-17 07:59:01,2014-01-17 08:06:09
Sten,Sanjorge Jr.,Gastech,Roberts and Sons,2014-01-17 12:15:01,2014-01-17 12:23:17
Sten,Sanjorge Jr.,Roberts and Sons,Gastech,2014-01-17 13:29:01,2014-01-17 13:37:17
Sten,Sanjorge Jr.,Gastech,Chostus Hotel,2014-01-17 17:29:01,2014-01-17 17:36:07
Sten,Sanjorge Jr.,Chostus Hotel,Katerina's Café,2014-01-18 12:35:01,2014-01-18 12:39:37
Sten,Sanjorge Jr.,Katerina's Café,Chostus Hotel,2014-01-18 13:48:01,2014-01-18 13:52:36
Sten,Sanjorge Jr.,Chostus Hotel,Chostus Hotel,2014-01-18 14:01:01,2014-01-18 14:01:01
Sten,Sanjorge Jr.,Chostus Hotel,Desafio Golf Course,2014-01-19 13:15:01,2014-01-19 13:19:28
Sten,Sanjorge Jr.,Desafio Golf Course,Chostus Hotel,2014-01-19 15:50:01,2014-01-19 15:54:28
Sten,Sanjorge Jr.,Chostus Hotel,Brew've Been Served,2014-01-19 18:41:01,2014-01-19 18:45:28
Sten,Sanjorge Jr.,Brew've Been Served,Chostus Hotel,2014-01-19 19:46:01,2014-01-19 19:50:26
Orhan,Strum,Taxiarchon Park,Jack's Magic Beans,2014-01-06 07:02:01,2014-01-06 07:05:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-06 07:45:01,2014-01-06 07:53:31
Orhan,Strum,Gastech,Albert's Fine Clothing,2014-01-06 12:12:01,2014-01-06 12:21:27
Orhan,Strum,Albert's Fine Clothing,Gastech,2014-01-06 13:01:01,2014-01-06 13:12:01
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-06 18:07:01,2014-01-06 18:14:01
Orhan,Strum,Jack's Magic Beans,Albert's Fine Clothing,2014-01-06 20:01:01,2014-01-06 20:05:01
Orhan,Strum,Albert's Fine Clothing,Albert's Fine Clothing,2014-01-06 20:12:01,2014-01-06 20:12:01
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-06 21:15:01,2014-01-06 21:19:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-06 21:24:01,2014-01-06 21:24:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-07 07:15:01,2014-01-07 07:18:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-07 07:46:01,2014-01-07 07:54:31
Orhan,Strum,Gastech,Brew've Been Served,2014-01-07 12:03:01,2014-01-07 12:06:42
Orhan,Strum,Brew've Been Served,Gastech,2014-01-07 13:18:01,2014-01-07 13:21:42
Orhan,Strum,Gastech,Taxiarchon Park,2014-01-07 17:56:01,2014-01-07 18:02:48
Orhan,Strum,Jack's Magic Beans,Albert's Fine Clothing,2014-01-07 19:33:01,2014-01-07 19:37:02
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-07 20:55:01,2014-01-07 20:59:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-07 21:07:01,2014-01-07 21:07:01
Orhan,Strum,Taxiarchon Park,Jack's Magic Beans,2014-01-08 07:19:01,2014-01-08 07:22:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-08 07:34:01,2014-01-08 07:42:31
Orhan,Strum,Gastech,Ouzeri Elian,2014-01-08 11:56:01,2014-01-08 11:58:05
Orhan,Strum,Ouzeri Elian,Gastech,2014-01-08 13:29:01,2014-01-08 13:31:05
Orhan,Strum,Gastech,Taxiarchon Park,2014-01-08 17:47:01,2014-01-08 17:53:48
Orhan,Strum,Taxiarchon Park,Jack's Magic Beans,2014-01-09 07:09:01,2014-01-09 07:12:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-09 07:51:01,2014-01-09 07:59:31
Orhan,Strum,Gastech,Katerina's Café,2014-01-09 11:59:01,2014-01-09 12:02:23
Orhan,Strum,Katerina's Café,Gastech,2014-01-09 13:30:01,2014-01-09 13:33:23
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-09 18:09:01,2014-01-09 18:15:48
Orhan,Strum,Taxiarchon Park,Albert's Fine Clothing,2014-01-09 19:40:01,2014-01-09 19:44:02
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-09 21:22:01,2014-01-09 21:26:02
Orhan,Strum,Taxiarchon Park,Jack's Magic Beans,2014-01-10 07:03:01,2014-01-10 07:06:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-10 07:41:01,2014-01-10 07:49:31
Orhan,Strum,Gastech,Brew've Been Served,2014-01-10 12:10:01,2014-01-10 12:13:42
Orhan,Strum,Brew've Been Served,Gastech,2014-01-10 13:13:01,2014-01-10 13:16:42
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-10 17:49:01,2014-01-10 17:55:48
Orhan,Strum,Taxiarchon Park,Albert's Fine Clothing,2014-01-10 19:26:01,2014-01-10 19:30:02
Orhan,Strum,Albert's Fine Clothing,Jack's Magic Beans,2014-01-10 21:26:01,2014-01-10 21:30:02
Orhan,Strum,Jack's Magic Beans,Katerina's Café,2014-01-11 12:27:01,2014-01-11 12:35:57
Orhan,Strum,Katerina's Café,Kronos Mart,2014-01-11 13:24:01,2014-01-11 13:37:01
Orhan,Strum,Kronos Mart,Taxiarchon Park,2014-01-11 15:49:01,2014-01-11 15:54:54
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-11 16:07:01,2014-01-11 16:07:01
Orhan,Strum,Jack's Magic Beans,Albert's Fine Clothing,2014-01-11 18:05:01,2014-01-11 18:09:03
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-11 19:31:01,2014-01-11 19:35:03
Orhan,Strum,Jack's Magic Beans,Ouzeri Elian,2014-01-12 12:26:01,2014-01-12 12:30:44
Orhan,Strum,Ouzeri Elian,Taxiarchon Park,2014-01-12 13:37:01,2014-01-12 13:41:44
Orhan,Strum,Taxiarchon Park,Taxiarchon Park,2014-01-12 16:11:01,2014-01-12 16:11:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-12 16:22:01,2014-01-12 16:22:01
Orhan,Strum,Jack's Magic Beans,Albert's Fine Clothing,2014-01-12 18:05:01,2014-01-12 18:09:00
Orhan,Strum,Albert's Fine Clothing,Albert's Fine Clothing,2014-01-12 18:15:01,2014-01-12 18:15:01
Orhan,Strum,Albert's Fine Clothing,Jack's Magic Beans,2014-01-12 19:54:01,2014-01-12 19:58:02
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-13 06:52:01,2014-01-13 06:53:56
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-13 06:59:01,2014-01-13 06:59:01
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-13 07:31:01,2014-01-13 07:39:31
Orhan,Strum,Gastech,General Grocer,2014-01-13 11:58:01,2014-01-13 12:04:16
Orhan,Strum,General Grocer,Gastech,2014-01-13 13:07:01,2014-01-13 13:13:15
Orhan,Strum,Gastech,Gastech,2014-01-13 13:21:01,2014-01-13 13:21:01
Orhan,Strum,Gastech,Taxiarchon Park,2014-01-13 17:59:01,2014-01-13 18:05:48
Orhan,Strum,Taxiarchon Park,Albert's Fine Clothing,2014-01-13 19:32:01,2014-01-13 19:36:02
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-13 21:32:01,2014-01-13 21:36:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-13 23:00:01,2014-01-13 23:00:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-14 07:12:01,2014-01-14 07:15:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-14 07:50:01,2014-01-14 07:58:31
Orhan,Strum,Gastech,Katerina's Café,2014-01-14 11:55:01,2014-01-14 11:58:23
Orhan,Strum,Katerina's Café,Gastech,2014-01-14 13:21:01,2014-01-14 13:24:23
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-14 17:47:01,2014-01-14 17:53:48
Orhan,Strum,Taxiarchon Park,Jack's Magic Beans,2014-01-15 07:10:01,2014-01-15 07:13:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-15 07:47:01,2014-01-15 07:55:31
Orhan,Strum,Gastech,Roberts and Sons,2014-01-15 12:02:01,2014-01-15 12:10:26
Orhan,Strum,Roberts and Sons,Gastech,2014-01-15 13:09:01,2014-01-15 13:17:26
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-15 17:48:01,2014-01-15 17:54:48
Orhan,Strum,Taxiarchon Park,Albert's Fine Clothing,2014-01-15 19:35:01,2014-01-15 19:39:02
Orhan,Strum,Albert's Fine Clothing,Jack's Magic Beans,2014-01-15 21:50:01,2014-01-15 21:54:01
Orhan,Strum,Taxiarchon Park,Taxiarchon Park,2014-01-15 21:58:01,2014-01-15 21:58:01
Orhan,Strum,Jack's Magic Beans,Jack's Magic Beans,2014-01-16 07:17:01,2014-01-16 07:20:24
Orhan,Strum,Jack's Magic Beans,Gastech,2014-01-16 07:42:01,2014-01-16 07:50:31
Orhan,Strum,Gastech,Albert's Fine Clothing,2014-01-16 12:18:01,2014-01-16 12:27:27
Orhan,Strum,Albert's Fine Clothing,Gastech,2014-01-16 13:28:01,2014-01-16 13:37:27
Orhan,Strum,Gastech,Taxiarchon Park,2014-01-16 18:01:01,2014-01-16 18:07:48
Orhan,Strum,Taxiarchon Park,Gastech,2014-01-17 07:32:01,2014-01-17 07:43:52
Orhan,Strum,Gastech,General Grocer,2014-01-17 12:10:01,2014-01-17 12:16:16
Orhan,Strum,General Grocer,Gastech,2014-01-17 13:21:01,2014-01-17 13:27:16
Orhan,Strum,Gastech,Jack's Magic Beans,2014-01-17 17:53:01,2014-01-17 17:59:48
Orhan,Strum,Taxiarchon Park,Roberts and Sons,2014-01-18 12:43:01,2014-01-18 12:49:37
Orhan,Strum,Roberts and Sons,Ouzeri Elian,2014-01-18 13:06:01,2014-01-18 13:11:19
Orhan,Strum,Ouzeri Elian,Taxiarchon Park,2014-01-18 15:42:01,2014-01-18 15:46:58
Orhan,Strum,Taxiarchon Park,Albert's Fine Clothing,2014-01-18 18:07:01,2014-01-18 18:11:03
Orhan,Strum,Albert's Fine Clothing,Jack's Magic Beans,2014-01-18 19:04:01,2014-01-18 19:08:02
Orhan,Strum,Taxiarchon Park,Taxiarchon Park,2014-01-18 19:13:01,2014-01-18 19:13:01
Orhan,Strum,Jack's Magic Beans,Desafio Golf Course,2014-01-19 12:31:01,2014-01-19 12:36:04
Orhan,Strum,Desafio Golf Course,Desafio Golf Course,2014-01-19 12:51:01,2014-01-19 12:51:01
Orhan,Strum,Desafio Golf Course,Albert's Fine Clothing,2014-01-19 18:31:01,2014-01-19 18:34:41
Orhan,Strum,Albert's Fine Clothing,Taxiarchon Park,2014-01-19 20:20:01,2014-01-19 20:24:00
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-06 07:26:01,2014-01-06 07:30:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-06 07:46:01,2014-01-06 07:51:12
Brand,Tempestad,Gastech,Ouzeri Elian,2014-01-06 11:47:01,2014-01-06 11:49:05
Brand,Tempestad,Ouzeri Elian,Gastech,2014-01-06 13:26:01,2014-01-06 13:28:05
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-06 17:32:01,2014-01-06 17:37:38
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-07 07:41:01,2014-01-07 07:45:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-07 07:59:01,2014-01-07 08:04:12
Brand,Tempestad,Gastech,Roberts and Sons,2014-01-07 12:17:01,2014-01-07 12:25:17
Brand,Tempestad,Roberts and Sons,Gastech,2014-01-07 13:42:01,2014-01-07 13:50:17
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-07 17:19:01,2014-01-07 17:24:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-07 18:47:01,2014-01-07 18:49:23
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-07 20:19:01,2014-01-07 20:21:23
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-08 07:34:01,2014-01-08 07:38:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-08 07:49:01,2014-01-08 07:54:12
Brand,Tempestad,Gastech,Chostus Hotel,2014-01-08 11:02:01,2014-01-08 11:09:07
Brand,Tempestad,Chostus Hotel,Gastech,2014-01-08 13:21:01,2014-01-08 13:28:07
Brand,Tempestad,Gastech,Gastech,2014-01-08 13:38:01,2014-01-08 13:38:01
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-08 17:22:01,2014-01-08 17:27:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-08 19:10:01,2014-01-08 19:14:01
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-08 20:24:01,2014-01-08 20:26:22
Brand,Tempestad,Guy's Gyros,Guy's Gyros,2014-01-08 20:31:01,2014-01-08 20:31:01
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-09 07:05:01,2014-01-09 07:09:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-09 07:46:01,2014-01-09 07:51:12
Brand,Tempestad,Gastech,Albert's Fine Clothing,2014-01-09 12:14:01,2014-01-09 12:23:27
Brand,Tempestad,Albert's Fine Clothing,Gastech,2014-01-09 13:40:01,2014-01-09 13:49:27
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-09 17:39:01,2014-01-09 17:44:38
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-10 07:12:01,2014-01-10 07:16:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-10 07:55:01,2014-01-10 08:00:12
Brand,Tempestad,Gastech,Chostus Hotel,2014-01-10 11:15:01,2014-01-10 11:22:07
Brand,Tempestad,Chostus Hotel,Gastech,2014-01-10 13:13:01,2014-01-10 13:20:07
Brand,Tempestad,Gastech,Gastech,2014-01-10 13:36:01,2014-01-10 13:36:01
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-10 17:15:01,2014-01-10 17:20:38
Brand,Tempestad,Guy's Gyros,White Building,2014-01-10 19:20:01,2014-01-10 19:30:02
Brand,Tempestad,White Building,Guy's Gyros,2014-01-10 23:37:01,2014-01-10 23:47:02
Brand,Tempestad,Guy's Gyros,Ahaggo Museum,2014-01-11 12:32:01,2014-01-11 12:37:37
Brand,Tempestad,Ahaggo Museum,Albert's Fine Clothing,2014-01-11 18:25:01,2014-01-11 18:29:08
Brand,Tempestad,Albert's Fine Clothing,Guy's Gyros,2014-01-11 19:31:01,2014-01-11 19:40:00
Brand,Tempestad,Guy's Gyros,Roberts and Sons,2014-01-12 12:32:01,2014-01-12 12:41:36
Brand,Tempestad,Roberts and Sons,Guy's Gyros,2014-01-12 13:51:01,2014-01-12 14:00:36
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-13 07:15:01,2014-01-13 07:19:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-13 07:44:01,2014-01-13 07:49:12
Brand,Tempestad,Gastech,Roberts and Sons,2014-01-13 12:02:01,2014-01-13 12:10:17
Brand,Tempestad,Roberts and Sons,Gastech,2014-01-13 13:29:01,2014-01-13 13:37:17
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-13 17:29:01,2014-01-13 17:34:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-13 19:17:01,2014-01-13 19:19:22
Brand,Tempestad,Brew've Been Served,Brew've Been Served,2014-01-13 19:23:01,2014-01-13 19:23:01
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-13 20:44:01,2014-01-13 20:48:01
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-14 07:24:01,2014-01-14 07:28:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-14 07:43:01,2014-01-14 07:48:12
Brand,Tempestad,Gastech,Chostus Hotel,2014-01-14 11:01:01,2014-01-14 11:08:07
Brand,Tempestad,Chostus Hotel,Gastech,2014-01-14 13:32:01,2014-01-14 13:39:07
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-14 17:25:01,2014-01-14 17:30:38
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-15 07:20:01,2014-01-15 07:24:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-15 07:45:01,2014-01-15 07:50:12
Brand,Tempestad,Gastech,Albert's Fine Clothing,2014-01-15 11:49:01,2014-01-15 11:58:27
Brand,Tempestad,Albert's Fine Clothing,Gastech,2014-01-15 13:20:01,2014-01-15 13:29:27
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-15 17:24:01,2014-01-15 17:29:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-15 19:07:01,2014-01-15 19:09:35
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-15 20:08:01,2014-01-15 20:10:35
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-16 07:34:01,2014-01-16 07:38:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-16 08:04:01,2014-01-16 08:09:12
Brand,Tempestad,Gastech,Katerina's Café,2014-01-16 11:57:01,2014-01-16 12:00:23
Brand,Tempestad,Katerina's Café,Gastech,2014-01-16 13:24:47,2014-01-16 13:28:09
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-16 17:33:01,2014-01-16 17:38:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-16 18:48:01,2014-01-16 18:50:23
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-16 20:15:01,2014-01-16 20:17:23
Brand,Tempestad,Guy's Gyros,Katerina's Café,2014-01-17 07:36:01,2014-01-17 07:40:53
Brand,Tempestad,Katerina's Café,Gastech,2014-01-17 08:06:01,2014-01-17 08:11:12
Brand,Tempestad,Gastech,Chostus Hotel,2014-01-17 11:15:01,2014-01-17 11:22:07
Brand,Tempestad,Chostus Hotel,Gastech,2014-01-17 14:02:01,2014-01-17 14:09:07
Brand,Tempestad,Gastech,Guy's Gyros,2014-01-17 17:41:01,2014-01-17 17:46:38
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-17 19:31:01,2014-01-17 19:33:23
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-17 21:01:01,2014-01-17 21:05:01
Brand,Tempestad,Guy's Gyros,Brew've Been Served,2014-01-19 17:50:01,2014-01-19 17:52:21
Brand,Tempestad,Brew've Been Served,Brew've Been Served,2014-01-19 18:13:01,2014-01-19 18:13:01
Brand,Tempestad,Brew've Been Served,Guy's Gyros,2014-01-19 20:18:01,2014-01-19 20:20:19
Edvard,Vann,Sannan Park,Katerina's Café,2014-01-06 07:02:01,2014-01-06 07:07:48
Edvard,Vann,Katerina's Café,Gastech,2014-01-06 07:35:01,2014-01-06 07:40:12
Edvard,Vann,Gastech,Albert's Fine Clothing,2014-01-06 12:14:01,2014-01-06 12:23:27
Edvard,Vann,Albert's Fine Clothing,Gastech,2014-01-06 13:24:01,2014-01-06 13:33:27
Edvard,Vann,Gastech,Sannan Park,2014-01-06 17:14:01,2014-01-06 17:20:46
Edvard,Vann,Sannan Park,Katerina's Café,2014-01-07 07:00:01,2014-01-07 07:07:01
Edvard,Vann,Katerina's Café,Gastech,2014-01-07 07:42:01,2014-01-07 07:47:12
Edvard,Vann,Gastech,Roberts and Sons,2014-01-07 12:07:01,2014-01-07 12:15:26
Edvard,Vann,Roberts and Sons,Gastech,2014-01-07 13:36:01,2014-01-07 13:44:26
Edvard,Vann,Gastech,Sannan Park,2014-01-07 17:27:01,2014-01-07 17:33:46
Edvard,Vann,Sannan Park,Brew've Been Served,2014-01-07 18:54:01,2014-01-07 18:56:53
Edvard,Vann,Brew've Been Served,Brew've Been Served,2014-01-07 19:01:01,2014-01-07 19:01:01
Edvard,Vann,Brew've Been Served,Sannan Park,2014-01-07 20:12:01,2014-01-07 20:14:55
Edvard,Vann,Sannan Park,Katerina's Café,2014-01-08 07:49:01,2014-01-08 07:54:48
Edvard,Vann,Katerina's Café,Gastech,2014-01-08 08:02:01,2014-01-08 08:07:12
Edvard,Vann,Gastech,Albert's Fine Clothing,2014-01-08 12:08:01,2014-01-08 12:17:27
Edvard,Vann,Albert's Fine Clothing,Gastech,2014-01-08 13:17:01,2014-01-08 13:26:27
