CarID,Name,arrival,departure,location,TimeSpent
32,Orhan Strum,2014-01-08 17:53:48,2014-01-09 07:09:01,Taxiarchon Park,13:15:13
32,Orhan Strum,2014-01-09 07:12:24,2014-01-09 07:51:01,Jack's Magic Beans,00:38:37
32,Orhan Strum,2014-01-09 07:59:31,2014-01-09 11:59:01,Gastech,03:59:30
32,Orhan Strum,2014-01-09 12:02:23,2014-01-09 13:30:01,Katerina's Café,01:27:38
32,Orhan Strum,2014-01-09 13:33:23,2014-01-09 18:09:01,Gastech,04:35:38
32,Orhan Strum,2014-01-09 18:15:48,2014-01-09 19:40:01,Jack's Magic Beans,01:24:13
32,Orhan Strum,2014-01-09 19:44:02,2014-01-09 21:22:01,Albert's Fine Clothing,01:37:59
32,Orhan Strum,2014-01-09 21:26:02,2014-01-10 07:03:01,Taxiarchon Park,09:36:59
32,Orhan Strum,2014-01-10 07:06:24,2014-01-10 07:41:01,Jack's Magic Beans,00:34:37
32,Orhan Strum,2014-01-10 07:49:31,2014-01-10 12:10:01,Gastech,04:20:30
32,Orhan Strum,2014-01-10 12:13:42,2014-01-10 13:13:01,Brew've Been Served,00:59:19
32,Orhan Strum,2014-01-10 13:16:42,2014-01-10 17:49:01,Gastech,04:32:19
32,Orhan Strum,2014-01-10 17:55:48,2014-01-10 19:26:01,Jack's Magic Beans,01:30:13
32,Orhan Strum,2014-01-10 19:30:02,2014-01-10 21:26:01,Albert's Fine Clothing,01:55:59
32,Orhan Strum,2014-01-10 21:30:02,2014-01-11 12:27:01,Jack's Magic Beans,14:56:59
32,Orhan Strum,2014-01-11 12:35:57,2014-01-11 13:24:01,Katerina's Café,00:48:04
32,Orhan Strum,2014-01-11 13:37:01,2014-01-11 15:49:01,Kronos Mart,02:12:00
32,Orhan Strum,2014-01-11 15:54:54,2014-01-11 16:07:01,Taxiarchon Park,00:12:07
32,Orhan Strum,2014-01-11 16:07:01,2014-01-11 18:05:01,Jack's Magic Beans,01:58:00
32,Orhan Strum,2014-01-11 18:09:03,2014-01-11 19:31:01,Albert's Fine Clothing,01:21:58
32,Orhan Strum,2014-01-11 19:35:03,2014-01-12 12:26:01,Taxiarchon Park,16:50:58
32,Orhan Strum,2014-01-12 12:30:44,2014-01-12 13:37:01,Ouzeri Elian,01:06:17
32,Orhan Strum,2014-01-12 13:41:44,2014-01-12 16:11:01,Taxiarchon Park,02:29:17
32,Orhan Strum,2014-01-12 16:11:01,2014-01-12 16:22:01,Taxiarchon Park,00:11:00
32,Orhan Strum,2014-01-12 16:22:01,2014-01-12 18:05:01,Jack's Magic Beans,01:43:00
32,Orhan Strum,2014-01-12 18:09:00,2014-01-12 18:15:01,Albert's Fine Clothing,00:06:01
32,Orhan Strum,2014-01-12 18:15:01,2014-01-12 19:54:01,Albert's Fine Clothing,01:39:00
32,Orhan Strum,2014-01-12 19:58:02,2014-01-13 06:52:01,Jack's Magic Beans,10:53:59
32,Orhan Strum,2014-01-13 06:53:56,2014-01-13 06:59:01,Jack's Magic Beans,00:05:05
32,Orhan Strum,2014-01-13 06:59:01,2014-01-13 07:31:01,Jack's Magic Beans,00:32:00
32,Orhan Strum,2014-01-13 07:39:31,2014-01-13 11:58:01,Gastech,04:18:30
32,Orhan Strum,2014-01-13 12:04:16,2014-01-13 13:07:01,General Grocer,01:02:45
32,Orhan Strum,2014-01-13 13:13:15,2014-01-13 13:21:01,Gastech,00:07:46
32,Orhan Strum,2014-01-13 13:21:01,2014-01-13 17:59:01,Gastech,04:38:00
32,Orhan Strum,2014-01-13 18:05:48,2014-01-13 19:32:01,Taxiarchon Park,01:26:13
32,Orhan Strum,2014-01-13 19:36:02,2014-01-13 21:32:01,Albert's Fine Clothing,01:55:59
32,Orhan Strum,2014-01-13 21:36:01,2014-01-13 23:00:01,Taxiarchon Park,01:24:00
32,Orhan Strum,2014-01-13 23:00:01,2014-01-14 07:12:01,Jack's Magic Beans,08:12:00
32,Orhan Strum,2014-01-14 07:15:24,2014-01-14 07:50:01,Jack's Magic Beans,00:34:37
32,Orhan Strum,2014-01-14 07:58:31,2014-01-14 11:55:01,Gastech,03:56:30
32,Orhan Strum,2014-01-14 11:58:23,2014-01-14 13:21:01,Katerina's Café,01:22:38
32,Orhan Strum,2014-01-14 13:24:23,2014-01-14 17:47:01,Gastech,04:22:38
32,Orhan Strum,2014-01-14 17:53:48,2014-01-15 07:10:01,Jack's Magic Beans,13:16:13
32,Orhan Strum,2014-01-15 07:13:24,2014-01-15 07:47:01,Jack's Magic Beans,00:33:37
32,Orhan Strum,2014-01-15 07:55:31,2014-01-15 12:02:01,Gastech,04:06:30
32,Orhan Strum,2014-01-15 12:10:26,2014-01-15 13:09:01,Roberts and Sons,00:58:35
32,Orhan Strum,2014-01-15 13:17:26,2014-01-15 17:48:01,Gastech,04:30:35
32,Orhan Strum,2014-01-15 17:54:48,2014-01-15 19:35:01,Jack's Magic Beans,01:40:13
32,Orhan Strum,2014-01-15 19:39:02,2014-01-15 21:50:01,Albert's Fine Clothing,02:10:59
32,Orhan Strum,2014-01-15 21:54:01,2014-01-15 21:58:01,Jack's Magic Beans,00:04:00
32,Orhan Strum,2014-01-15 21:58:01,2014-01-16 07:17:01,Taxiarchon Park,09:19:00
32,Orhan Strum,2014-01-16 07:20:24,2014-01-16 07:42:01,Jack's Magic Beans,00:21:37
32,Orhan Strum,2014-01-16 07:50:31,2014-01-16 12:18:01,Gastech,04:27:30
32,Orhan Strum,2014-01-16 12:27:27,2014-01-16 13:28:01,Albert's Fine Clothing,01:00:34
32,Orhan Strum,2014-01-16 13:37:27,2014-01-16 18:01:01,Gastech,04:23:34
32,Orhan Strum,2014-01-16 18:07:48,2014-01-17 07:32:01,Taxiarchon Park,13:24:13
32,Orhan Strum,2014-01-17 07:43:52,2014-01-17 12:10:01,Gastech,04:26:09
32,Orhan Strum,2014-01-17 12:16:16,2014-01-17 13:21:01,General Grocer,01:04:45
32,Orhan Strum,2014-01-17 13:27:16,2014-01-17 17:53:01,Gastech,04:25:45
32,Orhan Strum,2014-01-17 17:59:48,2014-01-18 12:43:01,Jack's Magic Beans,18:43:13
32,Orhan Strum,2014-01-18 12:49:37,2014-01-18 13:06:01,Roberts and Sons,00:16:24
32,Orhan Strum,2014-01-18 13:11:19,2014-01-18 15:42:01,Ouzeri Elian,02:30:42
32,Orhan Strum,2014-01-18 15:46:58,2014-01-18 18:07:01,Taxiarchon Park,02:20:03
32,Orhan Strum,2014-01-18 18:11:03,2014-01-18 19:04:01,Albert's Fine Clothing,00:52:58
32,Orhan Strum,2014-01-18 19:08:02,2014-01-18 19:13:01,Jack's Magic Beans,00:04:59
32,Orhan Strum,2014-01-18 19:13:01,2014-01-19 12:31:01,Taxiarchon Park,17:18:00
32,Orhan Strum,2014-01-19 12:36:04,2014-01-19 12:51:01,Desafio Golf Course,00:14:57
32,Orhan Strum,2014-01-19 12:51:01,2014-01-19 18:31:01,Desafio Golf Course,05:40:00
32,Orhan Strum,2014-01-19 18:34:41,2014-01-19 20:20:01,Albert's Fine Clothing,01:45:20
33,Brand Tempestad,2014-01-06 07:30:53,2014-01-06 07:46:01,Katerina's Café,00:15:08
33,Brand Tempestad,2014-01-06 07:51:12,2014-01-06 11:47:01,Gastech,03:55:49
33,Brand Tempestad,2014-01-06 11:49:05,2014-01-06 13:26:01,Ouzeri Elian,01:36:56
33,Brand Tempestad,2014-01-06 13:28:05,2014-01-06 17:32:01,Gastech,04:03:56
33,Brand Tempestad,2014-01-06 17:37:38,2014-01-07 07:41:01,Guy's Gyros,14:03:23
33,Brand Tempestad,2014-01-07 07:45:53,2014-01-07 07:59:01,Katerina's Café,00:13:08
33,Brand Tempestad,2014-01-07 08:04:12,2014-01-07 12:17:01,Gastech,04:12:49
33,Brand Tempestad,2014-01-07 12:25:17,2014-01-07 13:42:01,Roberts and Sons,01:16:44
33,Brand Tempestad,2014-01-07 13:50:17,2014-01-07 17:19:01,Gastech,03:28:44
33,Brand Tempestad,2014-01-07 17:24:38,2014-01-07 18:47:01,Guy's Gyros,01:22:23
33,Brand Tempestad,2014-01-07 18:49:23,2014-01-07 20:19:01,Brew've Been Served,01:29:38
33,Brand Tempestad,2014-01-07 20:21:23,2014-01-08 07:34:01,Guy's Gyros,11:12:38
33,Brand Tempestad,2014-01-08 07:38:53,2014-01-08 07:49:01,Katerina's Café,00:10:08
33,Brand Tempestad,2014-01-08 07:54:12,2014-01-08 11:02:01,Gastech,03:07:49
33,Brand Tempestad,2014-01-08 11:09:07,2014-01-08 13:21:01,Chostus Hotel,02:11:54
33,Brand Tempestad,2014-01-08 13:28:07,2014-01-08 13:38:01,Gastech,00:09:54
33,Brand Tempestad,2014-01-08 13:38:01,2014-01-08 17:22:01,Gastech,03:44:00
33,Brand Tempestad,2014-01-08 17:27:38,2014-01-08 19:10:01,Guy's Gyros,01:42:23
33,Brand Tempestad,2014-01-08 19:14:01,2014-01-08 20:24:01,Brew've Been Served,01:10:00
33,Brand Tempestad,2014-01-08 20:26:22,2014-01-08 20:31:01,Guy's Gyros,00:04:39
33,Brand Tempestad,2014-01-08 20:31:01,2014-01-09 07:05:01,Guy's Gyros,10:34:00
33,Brand Tempestad,2014-01-09 07:09:53,2014-01-09 07:46:01,Katerina's Café,00:36:08
33,Brand Tempestad,2014-01-09 07:51:12,2014-01-09 12:14:01,Gastech,04:22:49
33,Brand Tempestad,2014-01-09 12:23:27,2014-01-09 13:40:01,Albert's Fine Clothing,01:16:34
33,Brand Tempestad,2014-01-09 13:49:27,2014-01-09 17:39:01,Gastech,03:49:34
33,Brand Tempestad,2014-01-09 17:44:38,2014-01-10 07:12:01,Guy's Gyros,13:27:23
33,Brand Tempestad,2014-01-10 07:16:53,2014-01-10 07:55:01,Katerina's Café,00:38:08
33,Brand Tempestad,2014-01-10 08:00:12,2014-01-10 11:15:01,Gastech,03:14:49
33,Brand Tempestad,2014-01-10 11:22:07,2014-01-10 13:13:01,Chostus Hotel,01:50:54
33,Brand Tempestad,2014-01-10 13:20:07,2014-01-10 13:36:01,Gastech,00:15:54
33,Brand Tempestad,2014-01-10 13:36:01,2014-01-10 17:15:01,Gastech,03:39:00
33,Brand Tempestad,2014-01-10 17:20:38,2014-01-10 19:20:01,Guy's Gyros,01:59:23
33,Brand Tempestad,2014-01-10 19:30:02,2014-01-10 23:37:01,White Building,04:06:59
33,Brand Tempestad,2014-01-10 23:47:02,2014-01-11 12:32:01,Guy's Gyros,12:44:59
33,Brand Tempestad,2014-01-11 12:37:37,2014-01-11 18:25:01,Ahaggo Museum,05:47:24
33,Brand Tempestad,2014-01-11 18:29:08,2014-01-11 19:31:01,Albert's Fine Clothing,01:01:53
33,Brand Tempestad,2014-01-11 19:40:00,2014-01-12 12:32:01,Guy's Gyros,16:52:01
33,Brand Tempestad,2014-01-12 12:41:36,2014-01-12 13:51:01,Roberts and Sons,01:09:25
33,Brand Tempestad,2014-01-12 14:00:36,2014-01-13 07:15:01,Guy's Gyros,17:14:25
33,Brand Tempestad,2014-01-13 07:19:53,2014-01-13 07:44:01,Katerina's Café,00:24:08
33,Brand Tempestad,2014-01-13 07:49:12,2014-01-13 12:02:01,Gastech,04:12:49
33,Brand Tempestad,2014-01-13 12:10:17,2014-01-13 13:29:01,Roberts and Sons,01:18:44
33,Brand Tempestad,2014-01-13 13:37:17,2014-01-13 17:29:01,Gastech,03:51:44
33,Brand Tempestad,2014-01-13 17:34:38,2014-01-13 19:17:01,Guy's Gyros,01:42:23
33,Brand Tempestad,2014-01-13 19:19:22,2014-01-13 19:23:01,Brew've Been Served,00:03:39
33,Brand Tempestad,2014-01-13 19:23:01,2014-01-13 20:44:01,Brew've Been Served,01:21:00
33,Brand Tempestad,2014-01-13 20:48:01,2014-01-14 07:24:01,Guy's Gyros,10:36:00
33,Brand Tempestad,2014-01-14 07:28:53,2014-01-14 07:43:01,Katerina's Café,00:14:08
33,Brand Tempestad,2014-01-14 07:48:12,2014-01-14 11:01:01,Gastech,03:12:49
33,Brand Tempestad,2014-01-14 11:08:07,2014-01-14 13:32:01,Chostus Hotel,02:23:54
33,Brand Tempestad,2014-01-14 13:39:07,2014-01-14 17:25:01,Gastech,03:45:54
33,Brand Tempestad,2014-01-14 17:30:38,2014-01-15 07:20:01,Guy's Gyros,13:49:23
33,Brand Tempestad,2014-01-15 07:24:53,2014-01-15 07:45:01,Katerina's Café,00:20:08
33,Brand Tempestad,2014-01-15 07:50:12,2014-01-15 11:49:01,Gastech,03:58:49
33,Brand Tempestad,2014-01-15 11:58:27,2014-01-15 13:20:01,Albert's Fine Clothing,01:21:34
33,Brand Tempestad,2014-01-15 13:29:27,2014-01-15 17:24:01,Gastech,03:54:34
33,Brand Tempestad,2014-01-15 17:29:38,2014-01-15 19:07:01,Guy's Gyros,01:37:23
33,Brand Tempestad,2014-01-15 19:09:35,2014-01-15 20:08:01,Brew've Been Served,00:58:26
33,Brand Tempestad,2014-01-15 20:10:35,2014-01-16 07:34:01,Guy's Gyros,11:23:26
33,Brand Tempestad,2014-01-16 07:38:53,2014-01-16 08:04:01,Katerina's Café,00:25:08
33,Brand Tempestad,2014-01-16 08:09:12,2014-01-16 11:57:01,Gastech,03:47:49
33,Brand Tempestad,2014-01-16 12:00:23,2014-01-16 13:24:47,Katerina's Café,01:24:24
33,Brand Tempestad,2014-01-16 13:28:09,2014-01-16 17:33:01,Gastech,04:04:52
33,Brand Tempestad,2014-01-16 17:38:38,2014-01-16 18:48:01,Guy's Gyros,01:09:23
33,Brand Tempestad,2014-01-16 18:50:23,2014-01-16 20:15:01,Brew've Been Served,01:24:38
33,Brand Tempestad,2014-01-16 20:17:23,2014-01-17 07:36:01,Guy's Gyros,11:18:38
33,Brand Tempestad,2014-01-17 07:40:53,2014-01-17 08:06:01,Katerina's Café,00:25:08
33,Brand Tempestad,2014-01-17 08:11:12,2014-01-17 11:15:01,Gastech,03:03:49
33,Brand Tempestad,2014-01-17 11:22:07,2014-01-17 14:02:01,Chostus Hotel,02:39:54
33,Brand Tempestad,2014-01-17 14:09:07,2014-01-17 17:41:01,Gastech,03:31:54
33,Brand Tempestad,2014-01-17 17:46:38,2014-01-17 19:31:01,Guy's Gyros,01:44:23
33,Brand Tempestad,2014-01-17 19:33:23,2014-01-17 21:01:01,Brew've Been Served,01:27:38
33,Brand Tempestad,2014-01-17 21:05:01,2014-01-19 17:50:01,Guy's Gyros,20:45:00
33,Brand Tempestad,2014-01-19 17:52:21,2014-01-19 18:13:01,Brew've Been Served,00:20:40
33,Brand Tempestad,2014-01-19 18:13:01,2014-01-19 20:18:01,Brew've Been Served,02:05:00
34,Edvard Vann,2014-01-06 07:07:48,2014-01-06 07:35:01,Katerina's Café,00:27:13
34,Edvard Vann,2014-01-06 07:40:12,2014-01-06 12:14:01,Gastech,04:33:49
34,Edvard Vann,2014-01-06 12:23:27,2014-01-06 13:24:01,Albert's Fine Clothing,01:00:34
34,Edvard Vann,2014-01-06 13:33:27,2014-01-06 17:14:01,Gastech,03:40:34
34,Edvard Vann,2014-01-06 17:20:46,2014-01-07 07:00:01,Sannan Park,13:39:15
34,Edvard Vann,2014-01-07 07:07:01,2014-01-07 07:42:01,Katerina's Café,00:35:00
34,Edvard Vann,2014-01-07 07:47:12,2014-01-07 12:07:01,Gastech,04:19:49
34,Edvard Vann,2014-01-07 12:15:26,2014-01-07 13:36:01,Roberts and Sons,01:20:35
34,Edvard Vann,2014-01-07 13:44:26,2014-01-07 17:27:01,Gastech,03:42:35
34,Edvard Vann,2014-01-07 17:33:46,2014-01-07 18:54:01,Sannan Park,01:20:15
34,Edvard Vann,2014-01-07 18:56:53,2014-01-07 19:01:01,Brew've Been Served,00:04:08
34,Edvard Vann,2014-01-07 19:01:01,2014-01-07 20:12:01,Brew've Been Served,01:11:00
34,Edvard Vann,2014-01-07 20:14:55,2014-01-08 07:49:01,Sannan Park,11:34:06
34,Edvard Vann,2014-01-08 07:54:48,2014-01-08 08:02:01,Katerina's Café,00:07:13
34,Edvard Vann,2014-01-08 08:07:12,2014-01-08 12:08:01,Gastech,04:00:49
34,Edvard Vann,2014-01-08 12:17:27,2014-01-08 13:17:01,Albert's Fine Clothing,00:59:34
34,Edvard Vann,2014-01-08 13:26:27,2014-01-08 17:32:01,Gastech,04:05:34
34,Edvard Vann,2014-01-08 17:38:46,2014-01-09 07:12:01,Sannan Park,13:33:15
34,Edvard Vann,2014-01-09 07:17:48,2014-01-09 07:50:01,Katerina's Café,00:32:13
34,Edvard Vann,2014-01-09 07:55:12,2014-01-09 11:57:01,Gastech,04:01:49
34,Edvard Vann,2014-01-09 12:03:16,2014-01-09 13:22:01,General Grocer,01:18:45
34,Edvard Vann,2014-01-09 13:28:16,2014-01-09 17:19:01,Gastech,03:50:45
34,Edvard Vann,2014-01-09 17:25:46,2014-01-09 18:44:01,Sannan Park,01:18:15
34,Edvard Vann,2014-01-09 18:54:45,2014-01-09 20:24:01,General Grocer,01:29:16
34,Edvard Vann,2014-01-09 20:34:45,2014-01-10 07:21:01,Sannan Park,10:46:16
34,Edvard Vann,2014-01-10 07:26:48,2014-01-10 08:02:01,Katerina's Café,00:35:13
34,Edvard Vann,2014-01-10 08:07:12,2014-01-10 12:04:01,Gastech,03:56:49
34,Edvard Vann,2014-01-10 12:13:27,2014-01-10 13:24:01,Albert's Fine Clothing,01:10:34
34,Edvard Vann,2014-01-10 13:33:27,2014-01-10 13:55:01,Gastech,00:21:34
34,Edvard Vann,2014-01-10 14:01:03,2014-01-10 14:44:01,Carly's Coffee,00:42:58
34,Edvard Vann,2014-01-10 14:50:02,2014-01-10 16:16:01,Gastech,01:25:59
34,Edvard Vann,2014-01-10 16:16:01,2014-01-10 17:27:01,Gastech,01:11:00
34,Edvard Vann,2014-01-10 17:33:46,2014-01-10 18:47:01,Sannan Park,01:13:15
34,Edvard Vann,2014-01-10 18:49:55,2014-01-10 20:00:01,Brew've Been Served,01:10:06
34,Edvard Vann,2014-01-10 20:02:55,2014-01-11 14:10:01,Sannan Park,18:07:06
34,Edvard Vann,2014-01-11 14:18:01,2014-01-11 18:11:01,Ahaggo Museum,03:53:00
34,Edvard Vann,2014-01-11 18:15:08,2014-01-11 19:37:01,Albert's Fine Clothing,01:21:53
34,Edvard Vann,2014-01-11 19:47:54,2014-01-13 07:05:01,Sannan Park,11:17:07
34,Edvard Vann,2014-01-13 07:10:48,2014-01-13 07:52:01,Katerina's Café,00:41:13
34,Edvard Vann,2014-01-13 07:57:12,2014-01-13 11:55:01,Gastech,03:57:49
34,Edvard Vann,2014-01-13 11:57:05,2014-01-13 13:42:01,Ouzeri Elian,01:44:56
34,Edvard Vann,2014-01-13 13:44:05,2014-01-13 17:18:01,Gastech,03:33:56
34,Edvard Vann,2014-01-13 17:24:46,2014-01-13 19:10:01,Sannan Park,01:45:15
34,Edvard Vann,2014-01-13 19:12:55,2014-01-13 20:13:01,Brew've Been Served,01:00:06
34,Edvard Vann,2014-01-13 20:15:53,2014-01-13 20:21:01,Sannan Park,00:05:08
34,Edvard Vann,2014-01-13 20:21:01,2014-01-14 07:07:01,Sannan Park,10:46:00
34,Edvard Vann,2014-01-14 07:12:48,2014-01-14 07:35:01,Katerina's Café,00:22:13
34,Edvard Vann,2014-01-14 07:40:12,2014-01-14 11:52:01,Gastech,04:11:49
34,Edvard Vann,2014-01-14 11:55:23,2014-01-14 13:36:01,Katerina's Café,01:40:38
34,Edvard Vann,2014-01-14 13:39:23,2014-01-14 17:11:01,Gastech,03:31:38
34,Edvard Vann,2014-01-14 17:17:46,2014-01-14 18:42:01,Sannan Park,01:24:15
34,Edvard Vann,2014-01-14 18:44:55,2014-01-14 20:05:01,Brew've Been Served,01:20:06
34,Edvard Vann,2014-01-14 20:08:01,2014-01-15 07:30:01,Sannan Park,11:22:00
34,Edvard Vann,2014-01-15 07:36:01,2014-01-15 08:02:01,Katerina's Café,00:26:00
34,Edvard Vann,2014-01-15 08:07:12,2014-01-15 12:18:01,Gastech,04:10:49
34,Edvard Vann,2014-01-15 12:21:42,2014-01-15 13:36:01,Brew've Been Served,01:14:19
34,Edvard Vann,2014-01-15 13:39:42,2014-01-15 17:32:01,Gastech,03:52:19
34,Edvard Vann,2014-01-15 17:38:46,2014-01-15 19:25:01,Sannan Park,01:46:15
34,Edvard Vann,2014-01-15 19:35:45,2014-01-15 21:10:01,General Grocer,01:34:16
34,Edvard Vann,2014-01-15 21:20:43,2014-01-15 21:24:02,Sannan Park,00:03:19
34,Edvard Vann,2014-01-15 21:24:02,2014-01-16 07:41:01,Sannan Park,10:16:59
34,Edvard Vann,2014-01-16 07:46:48,2014-01-16 07:56:01,Katerina's Café,00:09:13
34,Edvard Vann,2014-01-16 08:01:12,2014-01-16 12:04:01,Gastech,04:02:49
34,Edvard Vann,2014-01-16 12:12:17,2014-01-16 13:40:01,Roberts and Sons,01:27:44
34,Edvard Vann,2014-01-16 13:48:17,2014-01-16 17:19:01,Gastech,03:30:44
34,Edvard Vann,2014-01-16 17:25:46,2014-01-16 18:18:01,Sannan Park,00:52:15
34,Edvard Vann,2014-01-16 18:20:55,2014-01-16 19:49:01,Brew've Been Served,01:28:06
34,Edvard Vann,2014-01-16 19:51:55,2014-01-17 07:44:01,Sannan Park,11:52:06
34,Edvard Vann,2014-01-17 07:49:48,2014-01-17 08:02:01,Katerina's Café,00:12:13
34,Edvard Vann,2014-01-17 08:07:12,2014-01-17 12:04:01,Gastech,03:56:49
34,Edvard Vann,2014-01-17 12:13:27,2014-01-17 13:28:01,Albert's Fine Clothing,01:14:34
34,Edvard Vann,2014-01-17 13:37:27,2014-01-17 17:12:01,Gastech,03:34:34
34,Edvard Vann,2014-01-17 17:18:46,2014-01-17 18:00:01,Sannan Park,00:41:15
34,Edvard Vann,2014-01-17 18:02:55,2014-01-17 19:57:01,Brew've Been Served,01:54:06
34,Edvard Vann,2014-01-17 19:59:54,2014-01-17 20:06:01,Sannan Park,00:06:07
34,Edvard Vann,2014-01-17 20:06:01,2014-01-18 13:11:01,Sannan Park,17:05:00
34,Edvard Vann,2014-01-18 13:23:46,2014-01-18 18:21:01,Kronos Capital,04:57:15
34,Edvard Vann,2014-01-18 18:24:54,2014-01-18 19:37:01,Roberts and Sons,01:12:07
34,Edvard Vann,2014-01-18 19:48:49,2014-01-19 12:32:01,Sannan Park,16:43:12
34,Edvard Vann,2014-01-19 12:35:04,2014-01-19 13:26:01,Katerina's Café,00:50:57
34,Edvard Vann,2014-01-19 13:29:01,2014-01-19 15:54:01,Brew've Been Served,02:25:00
35,Willem Vasco-Pais,2014-01-06 06:33:01,2014-01-06 07:05:01,Jack's Magic Beans,00:32:00
35,Willem Vasco-Pais,2014-01-06 07:13:31,2014-01-06 12:22:01,Gastech,05:08:30
35,Willem Vasco-Pais,2014-01-06 12:25:42,2014-01-06 13:49:01,Brew've Been Served,01:23:19
35,Willem Vasco-Pais,2014-01-06 13:52:42,2014-01-06 18:16:01,Gastech,04:23:19
35,Willem Vasco-Pais,2014-01-06 18:23:24,2014-01-07 06:37:01,Ahaggo Museum,12:13:37
35,Willem Vasco-Pais,2014-01-07 06:42:01,2014-01-07 06:58:01,Jack's Magic Beans,00:16:00
35,Willem Vasco-Pais,2014-01-07 07:04:56,2014-01-07 12:35:01,Gastech,05:30:05
35,Willem Vasco-Pais,2014-01-07 12:41:16,2014-01-07 13:38:01,General Grocer,00:56:45
35,Willem Vasco-Pais,2014-01-07 13:44:16,2014-01-07 18:15:01,Gastech,04:30:45
35,Willem Vasco-Pais,2014-01-07 18:22:24,2014-01-07 20:20:01,Ahaggo Museum,01:57:37
35,Willem Vasco-Pais,2014-01-07 20:23:19,2014-01-07 21:23:01,Albert's Fine Clothing,00:59:42
35,Willem Vasco-Pais,2014-01-07 21:26:19,2014-01-08 06:23:01,Ahaggo Museum,08:56:42
35,Willem Vasco-Pais,2014-01-08 06:25:33,2014-01-08 06:46:01,Jack's Magic Beans,00:20:28
35,Willem Vasco-Pais,2014-01-08 06:46:01,2014-01-08 06:54:01,Jack's Magic Beans,00:08:00
35,Willem Vasco-Pais,2014-01-08 06:58:52,2014-01-08 07:02:01,Gastech,00:03:09
35,Willem Vasco-Pais,2014-01-08 07:02:01,2014-01-08 12:18:01,Gastech,05:16:00
35,Willem Vasco-Pais,2014-01-08 12:26:17,2014-01-08 13:24:01,Roberts and Sons,00:57:44
35,Willem Vasco-Pais,2014-01-08 13:32:17,2014-01-08 17:50:01,Gastech,04:17:44
35,Willem Vasco-Pais,2014-01-08 17:57:21,2014-01-08 18:05:01,Ahaggo Museum,00:07:40
35,Willem Vasco-Pais,2014-01-08 18:05:01,2014-01-08 19:45:01,Ahaggo Museum,01:40:00
35,Willem Vasco-Pais,2014-01-08 19:48:19,2014-01-08 21:43:01,Albert's Fine Clothing,01:54:42
35,Willem Vasco-Pais,2014-01-08 21:46:18,2014-01-08 23:00:01,Ahaggo Museum,01:13:43
35,Willem Vasco-Pais,2014-01-08 23:00:01,2014-01-09 06:36:01,Ahaggo Museum,07:36:00
35,Willem Vasco-Pais,2014-01-09 06:38:33,2014-01-09 06:56:01,Jack's Magic Beans,00:17:28
35,Willem Vasco-Pais,2014-01-09 07:06:41,2014-01-09 12:42:01,Gastech,05:35:20
35,Willem Vasco-Pais,2014-01-09 12:50:16,2014-01-09 12:54:01,Roberts and Sons,00:03:45
35,Willem Vasco-Pais,2014-01-09 12:54:01,2014-01-09 13:36:01,Roberts and Sons,00:42:00
35,Willem Vasco-Pais,2014-01-09 13:44:17,2014-01-09 17:52:01,Gastech,04:07:44
35,Willem Vasco-Pais,2014-01-09 17:59:24,2014-01-09 19:31:01,Ahaggo Museum,01:31:37
35,Willem Vasco-Pais,2014-01-09 19:35:35,2014-01-09 20:42:01,Albert's Fine Clothing,01:06:26
35,Willem Vasco-Pais,2014-01-09 20:48:01,2014-01-10 06:21:01,Ahaggo Museum,09:33:00
35,Willem Vasco-Pais,2014-01-10 06:23:33,2014-01-10 06:40:01,Jack's Magic Beans,00:16:28
35,Willem Vasco-Pais,2014-01-10 06:40:01,2014-01-10 07:02:01,Jack's Magic Beans,00:22:00
35,Willem Vasco-Pais,2014-01-10 07:10:31,2014-01-10 12:14:01,Gastech,05:03:30
35,Willem Vasco-Pais,2014-01-10 12:23:27,2014-01-10 13:43:01,Albert's Fine Clothing,01:19:34
35,Willem Vasco-Pais,2014-01-10 13:52:27,2014-01-10 18:16:01,Gastech,04:23:34
35,Willem Vasco-Pais,2014-01-10 18:23:20,2014-01-10 18:29:01,Ahaggo Museum,00:05:41
35,Willem Vasco-Pais,2014-01-10 18:29:01,2014-01-10 20:05:01,Ahaggo Museum,01:36:00
35,Willem Vasco-Pais,2014-01-10 20:08:19,2014-01-10 22:24:01,Albert's Fine Clothing,02:15:42
35,Willem Vasco-Pais,2014-01-10 22:27:19,2014-01-11 13:52:01,Ahaggo Museum,15:24:42
35,Willem Vasco-Pais,2014-01-11 14:01:07,2014-01-11 17:24:01,Kronos Capital,03:22:54
35,Willem Vasco-Pais,2014-01-11 17:33:05,2014-01-11 18:01:01,Ahaggo Museum,00:27:56
35,Willem Vasco-Pais,2014-01-11 18:01:01,2014-01-12 12:45:01,Ahaggo Museum,18:44:00
35,Willem Vasco-Pais,2014-01-12 12:49:17,2014-01-12 16:22:01,Desafio Golf Course,03:32:44
35,Willem Vasco-Pais,2014-01-12 16:26:16,2014-01-12 17:57:01,Ahaggo Museum,01:30:45
35,Willem Vasco-Pais,2014-01-12 17:57:01,2014-01-13 06:46:01,Ahaggo Museum,12:49:00
35,Willem Vasco-Pais,2014-01-13 06:49:01,2014-01-13 06:59:01,Jack's Magic Beans,00:10:00
35,Willem Vasco-Pais,2014-01-13 07:06:41,2014-01-13 12:18:01,Gastech,05:11:20
